UserID,NewsID,quality
U89088,N64152,0
U89088,N31978,0
U89088,N33885,0
U89088,N4612,0
U89089,N52773,0
U8909,N5370,0
U8909,N7821,0
U8909,N51048,0
U8909,N6837,0
U89090,N19661,0
U89092,N555,0
U89092,N58363,0
U89092,N55455,0
U89092,N56711,0
U89092,N20576,0
U89096,N55689,0
U89096,N7821,0
U89097,N28527,0
U89097,N13579,1
U89097,N38695,0
U89097,N14029,0
U89097,N50872,0
U89098,N5442,0
U89098,N24176,0
U89098,N49685,0
U89098,N26262,0
U89099,N55689,0
U89099,N47652,0
U891,N28382,0
U891,N26179,0
U891,N47035,0
U891,N60992,0
U891,N17031,0
U89100,N732,0
U89100,N52000,0
U89100,N61022,0
U89100,N29341,0
U89100,N35854,0
U89100,N26706,0
U89100,N25546,0
U89100,N42749,0
U89100,N30135,0
U89100,N33981,0
U89100,N40839,0
U89102,N46690,0
U89104,N23446,0
U89105,N45016,0
U89105,N26262,0
U89105,N42634,0
U89105,N40839,0
U89105,N41020,1
U89105,N61463,0
U89105,N35393,0
U89109,N45509,0
U89112,N55582,0
U89112,N18708,0
U89112,N3161,1
U89112,N1034,1
U89112,N43869,0
U89112,N36545,0
U89112,N209,0
U89112,N49685,0
U89112,N45523,0
U89113,N2516,0
U89113,N23864,0
U89115,N3123,0
U89115,N33619,0
U89115,N51048,0
U89117,N16209,0
U89117,N61359,0
U89117,N61885,0
U89117,N42597,0
U89117,N25722,1
U89117,N36789,0
U89117,N62360,0
U89118,N19318,0
U89118,N49491,0
U89119,N51048,0
U89119,N21420,0
U8912,N34876,0
U8912,N287,0
U8912,N21420,0
U8912,N4642,0
U8912,N38215,0
U8912,N1952,0
U89120,N27437,0
U89120,N56211,0
U89123,N61185,0
U89127,N16096,0
U8913,N14029,0
U89132,N34185,0
U89133,N24176,0
U89133,N16533,0
U89134,N287,0
U89136,N38662,0
U89136,N32548,0
U89136,N13974,0
U89136,N41380,0
U89138,N51570,0
U89138,N1539,0
U89144,N27845,0
U89144,N46029,0
U89144,N16096,0
U89144,N58363,0
U89145,N4936,0
U89145,N28188,0
U89145,N45266,0
U89147,N49279,0
U89147,N46751,0
U89147,N48046,0
U89149,N55689,0
U89149,N34185,0
U89150,N45509,0
U89150,N23446,0
U89151,N35293,0
U89151,N29340,0
U89151,N7670,0
U89151,N1228,0
U89151,N19661,0
U89156,N28188,0
U89156,N41020,0
U89157,N12608,1
U89157,N11768,0
U89157,N40839,0
U89157,N43102,0
U89157,N38159,0
U89157,N53470,0
U89157,N4642,0
U89157,N13907,0
U89157,N20811,0
U89157,N48017,0
U89157,N16844,0
U89157,N24109,0
U89157,N32641,0
U89157,N62992,0
U89158,N34185,0
U89159,N58241,0
U89160,N49685,0
U89160,N241,0
U89160,N59673,0
U89162,N41881,1
U89162,N41881,0
U89162,N38779,0
U89163,N55606,0
U89163,N26639,0
U89164,N5652,0
U89168,N42961,0
U8917,N7891,1
U8917,N26091,0
U8917,N8061,0
U8917,N9136,0
U8917,N4936,0
U8917,N56193,0
U8917,N15194,0
U8917,N7821,0
U8917,N51048,0
U8917,N36741,0
U89174,N55186,1
U89174,N39471,0
U89174,N51133,0
U89175,N15194,0
U89176,N24176,0
U89176,N47035,0
U89176,N35729,0
U89176,N48046,1
U89176,N50675,1
U89176,N52122,1
U89176,N31947,0
U89176,N41387,0
U89176,N33619,0
U89176,N4642,0
U89176,N64174,1
U89176,N49712,1
U89176,N37384,0
U89176,N47572,0
U89176,N37204,0
U89176,N29212,0
U89176,N34185,0
U89176,N1539,0
U89176,N23446,0
U89176,N34869,1
U89176,N706,0
U89176,N21037,0
U89176,N28072,0
U89176,N20676,0
U89176,N9135,0
U89178,N23081,0
U89179,N61233,0
U8918,N61233,0
U89180,N49279,0
U89180,N49685,0
U89180,N61006,1
U89180,N30518,0
U89180,N49180,0
U89180,N26262,0
U89180,N3123,1
U89180,N42457,1
U89180,N14029,0
U89180,N48705,0
U89182,N42961,1
U89182,N36273,1
U89182,N45076,1
U89182,N28578,1
U89182,N6693,1
U89182,N27185,0
U89182,N18698,0
U89182,N38248,0
U89182,N20495,1
U89182,N12731,0
U89182,N53470,0
U89182,N36660,0
U89182,N56815,0
U89182,N19310,0
U89182,N23446,0
U89182,N36251,0
U89182,N62894,0
U89182,N6578,0
U89182,N47098,0
U89182,N44698,0
U89182,N6319,0
U89185,N54595,0
U89186,N56211,1
U89186,N18978,0
U89188,N38779,0
U89189,N13259,0
U89189,N63538,0
U89190,N18870,0
U89190,N46258,0
U89190,N26706,0
U89190,N23184,0
U89190,N50675,0
U89190,N19592,1
U89190,N51287,0
U89190,N45509,0
U89190,N52867,0
U89191,N55689,0
U89191,N287,0
U89191,N48705,0
U89194,N60105,0
U89194,N32010,0
U89194,N27560,0
U89195,N1034,0
U89195,N48759,0
U89195,N43519,0
U89195,N7821,0
U89195,N20495,0
U89195,N59469,0
U89196,N49180,0
U89196,N22457,0
U89196,N3344,0
U89196,N10812,0
U89197,N55743,0
U89198,N6056,0
U89198,N3123,0
U89198,N38442,0
U89199,N42028,0
U89199,N40495,0
U89199,N55689,0
U89199,N5980,0
U89199,N24176,0
U89199,N46526,0
U89199,N21,0
U89199,N16920,0
U89199,N33619,0
U89199,N58114,0
U89199,N29212,0
U89199,N1539,0
U89199,N62318,0
U89199,N50978,0
U89199,N23877,0
U89199,N55943,0
U89199,N38294,0
U89199,N55949,0
U89199,N63342,0
U892,N43869,1
U892,N10272,0
U892,N14531,0
U892,N13930,0
U892,N58363,0
U892,N22339,0
U892,N39568,0
U89200,N35729,0
U89202,N18708,0
U89202,N59981,0
U89202,N52122,1
U89202,N20495,0
U89203,N49685,0
U89203,N23414,0
U89203,N53585,0
U89203,N56214,0
U89203,N51048,0
U89203,N4510,0
U89203,N21077,0
U89203,N42515,0
U89204,N52122,0
U89204,N59673,0
U89204,N20495,1
U89204,N51006,0
U89204,N47061,0
U89205,N61022,0
U89205,N35172,0
U89205,N64916,0
U89205,N40839,0
U89205,N53087,0
U89205,N4642,0
U89206,N61185,0
U89206,N17307,0
U89206,N59390,0
U89206,N23429,0
U89206,N26262,0
U89206,N7328,0
U89206,N40839,0
U89206,N2823,0
U89206,N62360,0
U89206,N4642,0
U89207,N15807,1
U89207,N40905,0
U89208,N9632,1
U89208,N42028,0
U89208,N27871,0
U89208,N12589,0
U89208,N61768,1
U89208,N15124,0
U89208,N1034,1
U89208,N350,0
U89208,N54489,1
U89208,N57132,0
U89208,N15505,0
U89208,N21036,0
U89208,N19318,0
U89208,N51006,0
U89208,N16035,0
U89208,N56211,1
U89208,N55322,0
U89208,N60592,0
U89209,N12579,0
U89209,N53585,0
U89209,N6425,1
U89209,N54489,0
U8921,N35729,0
U8921,N33619,0
U8921,N42977,0
U89210,N154,1
U89210,N30108,0
U89210,N59272,0
U89218,N47934,0
U89218,N52723,0
U89218,N23942,0
U89218,N13981,0
U89219,N17357,0
U89219,N57385,0
U89220,N11830,0
U89220,N10812,1
U89220,N3123,0
U89222,N11484,0
U89222,N60872,0
U89222,N12800,0
U89223,N35729,0
U89223,N49685,0
U89223,N38998,0
U89223,N52122,1
U89223,N33619,1
U89223,N62688,1
U89223,N50675,1
U89223,N12537,1
U89223,N46751,1
U89223,N45389,1
U89223,N3663,0
U89223,N6066,0
U89223,N287,0
U89223,N59673,0
U89223,N23446,0
U89223,N6836,0
U89223,N47098,0
U89223,N23877,0
U89223,N16148,0
U89223,N50288,0
U89223,N4346,0
U89223,N1539,0
U89223,N11257,0
U89223,N24109,0
U89223,N64095,0
U89224,N64916,1
U89224,N23085,0
U89224,N36681,0
U89224,N23414,0
U89224,N31029,0
U89224,N63970,0
U89224,N962,0
U89224,N62360,0
U89224,N962,0
U89224,N31668,1
U89224,N43638,0
U89224,N56243,1
U89224,N49123,0
U89224,N20678,1
U89224,N27560,0
U89224,N46607,0
U89224,N42977,0
U89224,N6890,0
U89225,N63154,0
U89226,N37108,0
U89226,N52343,0
U89226,N25764,0
U89226,N26706,0
U89226,N56193,0
U89226,N30518,0
U89226,N53483,0
U89226,N3179,0
U89226,N62360,1
U89226,N62386,1
U89226,N45389,0
U89226,N22829,0
U89226,N3663,0
U89226,N60992,0
U89226,N20915,1
U89226,N36659,0
U89226,N14592,0
U89226,N45032,0
U89226,N53470,0
U89226,N8509,0
U89226,N49712,0
U89226,N47748,0
U89228,N51553,0
U89228,N7821,0
U89230,N35729,1
U89230,N51764,0
U89230,N11821,0
U89233,N63550,0
U89233,N60272,0
U89233,N154,0
U89233,N50675,0
U89233,N23593,0
U89233,N1289,0
U89233,N48705,0
U89233,N22880,1
U89233,N24509,0
U89233,N51048,0
U89233,N28072,0
U89233,N45523,0
U89235,N41881,0
U89235,N33885,0
U89238,N49685,0
U89238,N52122,0
U89238,N35170,0
U89238,N49712,0
U89239,N55689,0
U89239,N47412,0
U89240,N3930,0
U89240,N56193,0
U89240,N31947,0
U89240,N20746,0
U89241,N32791,0
U89241,N59981,1
U89241,N53585,0
U89241,N24686,0
U89241,N34382,1
U89241,N24509,0
U89241,N51048,0
U89241,N14029,0
U89241,N41172,0
U89241,N63748,1
U89241,N1180,0
U89241,N41612,0
U89241,N23446,0
U89241,N33576,0
U89241,N22353,0
U89241,N8015,0
U89241,N44249,0
U89241,N29212,0
U89241,N6477,0
U89241,N51489,1
U89241,N32759,0
U89241,N59267,0
U89242,N27581,0
U89242,N59673,0
U89242,N1539,0
U89242,N38442,0
U89244,N48759,0
U89244,N6772,0
U89244,N19592,0
U89244,N19703,0
U89246,N43102,1
U89246,N23081,1
U89246,N61404,0
U89246,N42634,0
U89246,N8045,0
U89246,N64305,0
U89247,N61145,0
U89248,N49279,0
U89249,N42346,0
U89249,N49685,0
U89249,N57957,0
U89249,N33619,0
U89249,N49180,0
U89249,N33240,0
U89249,N46279,0
U89249,N51853,0
U89249,N287,0
U89249,N4598,0
U89249,N4642,0
U89249,N6150,0
U89249,N43102,0
U8925,N40839,0
U89250,N12325,0
U89250,N47020,1
U89250,N1034,0
U89250,N52723,0
U89250,N61829,0
U89251,N42028,0
U89251,N10272,0
U89251,N30814,0
U89251,N3123,0
U89251,N22457,0
U89251,N35336,1
U89251,N34579,0
U89253,N39010,0
U89254,N44528,0
U89254,N58363,0
U89254,N16096,0
U89255,N25791,1
U89255,N16725,0
U89256,N55940,0
U89256,N59852,0
U89256,N33619,1
U89256,N50675,0
U89256,N15315,0
U89256,N7319,0
U89256,N64734,0
U89256,N60272,0
U89256,N43102,0
U89256,N8400,0
U89256,N35233,1
U89256,N1940,0
U89256,N11269,0
U89256,N5688,1
U89256,N3745,0
U89256,N42977,0
U89256,N3123,0
U89256,N62920,0
U89256,N24157,1
U89256,N13907,0
U89256,N43083,0
U89256,N46279,0
U89256,N47717,0
U89256,N19592,0
U89256,N10123,1
U89256,N52102,0
U89256,N22664,0
U89256,N47149,0
U89256,N38483,0
U89256,N12492,1
U89256,N16502,1
U89256,N61404,0
U89256,N47061,0
U89256,N9009,0
U89256,N23814,1
U89256,N5652,0
U89256,N39187,1
U89256,N42868,0
U89256,N11769,0
U89256,N48937,1
U89256,N38404,1
U89256,N35738,0
U89256,N36249,0
U89256,N43143,0
U89256,N36226,0
U89256,N37204,0
U89256,N6837,1
U89256,N45523,0
U89258,N33619,0
U89258,N40839,1
U89258,N17195,1
U89258,N33755,0
U89258,N11869,0
U89259,N34956,0
U89259,N49180,0
U89261,N25949,0
U89262,N49685,0
U89263,N35131,0
U89263,N40839,0
U89263,N51570,0
U89264,N62688,0
U89264,N40839,0
U89264,N56214,0
U89264,N40109,0
U89265,N6099,1
U89265,N20041,1
U89265,N47578,1
U89265,N14184,1
U89265,N28495,1
U89265,N16166,1
U89265,N58499,1
U89265,N20069,0
U89265,N58363,0
U89265,N3663,1
U89265,N41354,0
U89265,N61296,1
U89265,N39432,0
U89266,N7821,0
U89267,N53585,0
U89267,N33619,0
U89268,N287,0
U89268,N17115,0
U89269,N33619,1
U89269,N52122,0
U89270,N6926,0
U89270,N53017,0
U89270,N41881,0
U89270,N52000,1
U89270,N25467,1
U89270,N57005,0
U89270,N11830,0
U89270,N45561,0
U89270,N41220,0
U89270,N61408,0
U89270,N48663,1
U89270,N48663,0
U89270,N8373,0
U89273,N53296,1
U89273,N56051,0
U89273,N49685,0
U89273,N35729,0
U89273,N63550,0
U89273,N58549,0
U89273,N43309,0
U89273,N27581,0
U89273,N15269,0
U89273,N19318,0
U89273,N63786,0
U89273,N61408,0
U89273,N20702,0
U89273,N22339,0
U89273,N54666,0
U89273,N13579,0
U89273,N32853,0
U89273,N3726,0
U89273,N60592,0
U89273,N36003,0
U89273,N42670,0
U89274,N32010,0
U89274,N11817,1
U89274,N23590,0
U89278,N34930,1
U89278,N46992,0
U89278,N26278,0
U89278,N14520,0
U89278,N61229,1
U89278,N53214,1
U89278,N57005,0
U89278,N4143,0
U89278,N32798,0
U89278,N62049,0
U89278,N9047,0
U89281,N2960,0
U89282,N54752,0
U89282,N63356,0
U89284,N1034,0
U89284,N20678,0
U89286,N13930,0
U89286,N42977,0
U89291,N9720,0
U89292,N57768,0
U89292,N55689,0
U89294,N20079,1
U89294,N56885,1
U89294,N5191,1
U89294,N1421,0
U89294,N41220,0
U89294,N17059,0
U89294,N61952,0
U89294,N14592,0
U89294,N14726,0
U89294,N53858,0
U89294,N48920,0
U89294,N11551,0
U89294,N26227,0
U89294,N41387,0
U89294,N38779,0
U89294,N41387,0
U89296,N31504,0
U89296,N50688,0
U89296,N63970,0
U89296,N287,0
U89296,N20270,0
U89298,N61022,0
U89298,N33619,1
U89298,N52122,0
U89298,N24111,0
U89298,N40839,0
U89298,N42977,1
U89298,N51048,0
U89299,N27581,0
U8930,N49279,0
U89300,N40500,0
U89302,N3894,0
U89303,N64916,0
U89303,N64513,0
U89303,N33981,0
U89303,N42597,1
U89303,N62726,0
U89303,N12800,0
U89303,N50675,0
U89303,N12029,0
U89304,N49685,0
U89304,N51048,0
U89304,N16844,0
U89305,N55689,0
U89306,N7821,0
U89306,N62920,0
U89308,N11830,0
U89308,N18708,0
U89309,N1034,1
U89309,N28047,0
U89309,N53615,0
U89313,N55689,0
U89313,N60992,0
U89313,N23184,0
U89314,N40839,1
U89314,N305,0
U89315,N36545,0
U89315,N33619,0
U89315,N53622,0
U89316,N46526,0
U89319,N49685,1
U89319,N25471,0
U89322,N58499,0
U89322,N50058,0
U89323,N23008,0
U89323,N6056,0
U89323,N43102,0
U89323,N62563,0
U89323,N58660,0
U89323,N8373,0
U89323,N52294,0
U89325,N62360,0
U89325,N41020,0
U89325,N6975,0
U89326,N35854,0
U89326,N44831,1
U89326,N12608,0
U89326,N64513,0
U89326,N55689,0
U89326,N45422,0
U89328,N35729,0
U89328,N5688,1
U89328,N24423,0
U89328,N14029,0
U89328,N8260,0
U8933,N9457,0
U8933,N26319,0
U8933,N34451,1
U8933,N50329,0
U8933,N36545,0
U8933,N49279,0
U8933,N64513,1
U8933,N64513,0
U8933,N54300,0
U8933,N27079,0
U8933,N35729,1
U8933,N693,0
U8933,N2952,0
U8933,N21519,0
U8933,N56598,1
U8933,N2350,0
U8933,N32691,0
U8933,N5980,0
U8933,N33619,0
U8933,N57957,0
U8933,N64486,0
U8933,N54489,1
U8933,N48924,0
U8933,N3663,0
U8933,N48077,0
U8933,N53084,0
U8933,N32182,0
U8933,N42634,0
U8933,N34110,1
U8933,N62360,0
U8933,N41020,0
U8933,N45551,0
U8933,N61349,0
U8933,N38309,0
U8933,N51808,1
U8933,N62386,1
U8933,N33718,0
U8933,N64745,0
U8933,N17059,1
U8933,N33212,0
U8933,N14726,0
U8933,N287,1
U8933,N37609,0
U8933,N22880,1
U8933,N57426,0
U8933,N16328,0
U8933,N4642,0
U8933,N42457,0
U8933,N32798,0
U8933,N4404,0
U8933,N28110,0
U8933,N47098,0
U8933,N30072,0
U8933,N51570,0
U8933,N47087,0
U8933,N64095,1
U8933,N52424,0
U8933,N36612,0
U8933,N38779,0
U8933,N41934,0
U8933,N6471,0
U8933,N36249,0
U8933,N36612,0
U8933,N14285,0
U8933,N59142,1
U8933,N41979,0
U8933,N39369,0
U89330,N61145,0
U89330,N4485,0
U89330,N8373,0
U89331,N60872,1
U89331,N57342,1
U89331,N48578,0
U89331,N7927,0
U89331,N43908,0
U89331,N61760,0
U89331,N55606,0
U89332,N279,0
U89332,N45523,0
U89337,N25165,0
U89337,N24109,0
U89337,N29212,1
U89337,N9621,0
U89339,N55631,0
U89339,N13930,0
U89339,N54489,1
U89339,N12033,0
U89339,N16419,0
U89339,N1228,0
U89342,N30475,0
U89342,N12029,0
U89343,N41881,0
U89343,N39342,0
U89343,N35729,0
U89343,N56193,0
U89343,N36789,0
U89343,N42977,0
U89343,N26262,0
U89343,N29133,0
U89343,N47098,0
U89348,N6578,0
U89348,N35815,0
U89352,N40839,0
U89352,N24111,0
U89352,N32544,0
U89353,N38998,0
U89353,N154,1
U89353,N46845,0
U89353,N28934,0
U89353,N58363,0
U89353,N8509,1
U89353,N4510,1
U89353,N14029,0
U89353,N23877,0
U89358,N4034,0
U89358,N51951,0
U89359,N61185,0
U89359,N49279,0
U89359,N43748,0
U89359,N39317,0
U89359,N56214,0
U89359,N6578,0
U89359,N53346,0
U89359,N22975,0
U89363,N61595,0
U89363,N45523,0
U89364,N23446,0
U89365,N41178,1
U89365,N33575,1
U89365,N14768,0
U89365,N19833,0
U89365,N11006,0
U89365,N10272,0
U89365,N29922,1
U89365,N61145,0
U89365,N29839,0
U89365,N57651,1
U89365,N1034,0
U89365,N21753,0
U89365,N7821,0
U89365,N12831,0
U89366,N56517,0
U89366,N33964,0
U89366,N35170,0
U89366,N56517,0
U89366,N26262,0
U89367,N1914,0
U89367,N61623,0
U89368,N55204,0
U89368,N40824,0
U89368,N31668,1
U89368,N17059,0
U89368,N52294,1
U89368,N4573,0
U89368,N5930,0
U89368,N32139,0
U89369,N5442,0
U89369,N43869,0
U89369,N32204,0
U89369,N57097,1
U89369,N59852,0
U89369,N57090,0
U89369,N55689,0
U89369,N53585,0
U89369,N23877,0
U89370,N7313,0
U89370,N56214,0
U89370,N8656,0
U89370,N19050,0
U89374,N38697,0
U89377,N7319,0
U89379,N28934,0
U89379,N33981,0
U89379,N1034,0
U89379,N37377,0
U89379,N49279,1
U89379,N49685,0
U89379,N59390,0
U8938,N49180,0
U89384,N3474,0
U89384,N59981,0
U89388,N23414,0
U89388,N41020,0
U89388,N32544,0
U89388,N40839,0
U89388,N29212,0
U89389,N43629,0
U89389,N16659,0
U89389,N51634,0
U89389,N7104,0
U89389,N35729,1
U89389,N47067,1
U89389,N32240,0
U89389,N14531,1
U89389,N60612,1
U89389,N15132,0
U89389,N61885,0
U89389,N62208,1
U89389,N33885,0
U89389,N22880,0
U89389,N46224,1
U89389,N2622,0
U89389,N26416,0
U89389,N14170,0
U89389,N14436,0
U89389,N28767,1
U89389,N9623,0
U89389,N27737,0
U89389,N33828,0
U89389,N22975,0
U89389,N46917,0
U8939,N12168,1
U8939,N14783,0
U8939,N2846,0
U89390,N15506,0
U89390,N60272,0
U89394,N32791,1
U89394,N15462,1
U89394,N61688,0
U89394,N6975,0
U89394,N62360,1
U89394,N16463,0
U89394,N7821,0
U89394,N56214,0
U89394,N45523,0
U89395,N49279,0
U89395,N41934,0
U89396,N1539,0
U89397,N43491,0
U89397,N45523,0
U89398,N35622,0
U89398,N14408,0
U89399,N7821,0
U89399,N5146,0
U89399,N8807,0
U89399,N52294,0
U89399,N5688,0
U89399,N3285,1
U89399,N34159,0
U89399,N35847,0
U89399,N43587,0
U89400,N8061,0
U89400,N18708,0
U89402,N46309,0
U89402,N33240,0
U89402,N61233,0
U89402,N45523,0
U89402,N18151,0
U89406,N34185,0
U89406,N56211,0
U89408,N41881,0
U89408,N59407,0
U89408,N40171,0
U89408,N10272,1
U89408,N43869,1
U89408,N48657,0
U89408,N43492,0
U89408,N21351,1
U89408,N57097,1
U89408,N23085,1
U89408,N28668,0
U89408,N61742,0
U89408,N42749,0
U89408,N41224,0
U89408,N19592,0
U89409,N5442,0
U89409,N35729,0
U89409,N33619,1
U89409,N14184,0
U89409,N10552,0
U89410,N53318,0
U89410,N38779,0
U89411,N32087,0
U89415,N35622,0
U89415,N1034,1
U89415,N17357,0
U89415,N43748,0
U89415,N14408,0
U89415,N14478,0
U89416,N57459,0
U89416,N61404,0
U89416,N44422,0
U89416,N33212,0
U89416,N62360,0
U89420,N26179,0
U89420,N49279,0
U89420,N57614,1
U89420,N61022,0
U89420,N20811,0
U89420,N37394,0
U89420,N39471,0
U89423,N52433,0
U89424,N55689,0
U89426,N49279,0
U89426,N58183,0
U89427,N55689,0
U89427,N62360,0
U89427,N41020,0
U89427,N52122,0
U89427,N63970,0
U89427,N50872,0
U89427,N55943,0
U89427,N64543,0
U89427,N35815,0
U89427,N3087,0
U89427,N34185,0
U89428,N43102,0
U89428,N14592,0
U89428,N17059,0
U89429,N43502,0
U89430,N13580,0
U89431,N23446,0
U89431,N55712,0
U89431,N32567,0
U89432,N27581,0
U89432,N61363,0
U89432,N10121,0
U89432,N63154,0
U89432,N7319,0
U89432,N63970,0
U89436,N18708,0
U89438,N55689,0
U89438,N61145,0
U89438,N31947,0
U89438,N59272,0
U89438,N53470,0
U89438,N8015,1
U89438,N58345,0
U89439,N22816,0
U89439,N47020,1
U89439,N51398,0
U89439,N15855,1
U89439,N55743,0
U89439,N1034,0
U89439,N30836,0
U89439,N57957,0
U89439,N33212,0
U89439,N14726,0
U89439,N35170,0
U89439,N50415,0
U8944,N24272,0
U89441,N49279,1
U89441,N49685,0
U89441,N53585,0
U89441,N36789,0
U89441,N33677,0
U89441,N34876,0
U89441,N50872,0
U89444,N27486,0
U89444,N18870,0
U89444,N55689,0
U89444,N33619,1
U89444,N20495,0
U89444,N35170,0
U89444,N42457,0
U89445,N49157,0
U89449,N47889,0
U89449,N31005,0
U8945,N5442,0
U8945,N26706,1
U8945,N61022,0
U8945,N63550,0
U8945,N35729,0
U8945,N52622,0
U8945,N34876,0
U8945,N15509,0
U8945,N48077,0
U89455,N61022,1
U89455,N61074,0
U89455,N14780,0
U89455,N47020,0
U89455,N26262,0
U89456,N34876,0
U89456,N26262,0
U89456,N19647,0
U89456,N63599,0
U89456,N4913,0
U89456,N57426,0
U89457,N49685,0
U89458,N52122,0
U89458,N58363,0
U89458,N9621,0
U89461,N24272,0
U89461,N41569,0
U89461,N27845,0
U89461,N16209,0
U89461,N41881,0
U89461,N59852,1
U89461,N57943,0
U89461,N61185,1
U89461,N36545,0
U89461,N26706,0
U89461,N55689,1
U89461,N55689,0
U89461,N53585,0
U89461,N35729,0
U89461,N32182,0
U89461,N13112,0
U89461,N4510,0
U89461,N6477,0
U89461,N24109,0
U89461,N6477,0
U89461,N55943,0
U89462,N12537,0
U89463,N7128,0
U89463,N18708,0
U89463,N23760,0
U89463,N37377,0
U89463,N39115,0
U89463,N42384,0
U89463,N41651,0
U89463,N17650,0
U89463,N42977,1
U89463,N37497,0
U89463,N49194,0
U89463,N15803,0
U89463,N38512,0
U89463,N52723,1
U89463,N49712,0
U89463,N40130,0
U89463,N14436,0
U89463,N28987,0
U89464,N49279,0
U89465,N47098,0
U89468,N47061,0
U89468,N53615,0
U89469,N44616,0
U89469,N42977,0
U89469,N20678,0
U8947,N45839,0
U8947,N33619,0
U89472,N61022,0
U89472,N46751,0
U89472,N4642,0
U89472,N42457,0
U89476,N60585,0
U89476,N18870,0
U89477,N4642,0
U89478,N41881,0
U89478,N39342,0
U89478,N29854,0
U89478,N55689,0
U8948,N46258,0
U89481,N50021,0
U89481,N19911,1
U89481,N9104,0
U89481,N53245,0
U89481,N12589,0
U89481,N61140,0
U89481,N8835,0
U89481,N59852,1
U89481,N23548,1
U89481,N57005,0
U89481,N15735,0
U89481,N16209,0
U89481,N3652,0
U89481,N57385,0
U89481,N41188,0
U89481,N33981,0
U89481,N25414,1
U89481,N28204,0
U89482,N5442,0
U89482,N59852,0
U89482,N57402,0
U89482,N57957,0
U89482,N46607,0
U89482,N61233,0
U89483,N38159,0
U89486,N49279,0
U89486,N18613,0
U89486,N59272,0
U89486,N42977,0
U89486,N54331,0
U89486,N6056,0
U89487,N42597,0
U89487,N61233,0
U89488,N41220,0
U89489,N37242,0
U89489,N20676,0
U8949,N49712,1
U8949,N29735,0
U8949,N47652,0
U8949,N19318,0
U8949,N29490,0
U8949,N33828,0
U89490,N33212,0
U89490,N3663,1
U89490,N48046,0
U89490,N21656,0
U89490,N52122,1
U89490,N33619,0
U89490,N45173,0
U89490,N25315,0
U89490,N58363,0
U89490,N56243,0
U89490,N47061,1
U89490,N8509,0
U89490,N22417,0
U89490,N4642,0
U89490,N41172,0
U89490,N50601,0
U89494,N23446,0
U89495,N38662,0
U89495,N30518,0
U89495,N45016,0
U89495,N33619,1
U89495,N31947,0
U89495,N287,0
U89495,N4642,0
U89496,N279,0
U89497,N7809,0
U895,N10350,0
U895,N25546,1
U895,N22549,0
U895,N23184,0
U895,N54038,0
U8950,N45509,0
U89500,N11551,0
U89501,N49685,0
U89501,N63550,1
U89501,N47981,0
U89503,N9009,0
U89504,N38779,0
U89505,N28983,0
U89506,N38779,0
U89506,N35815,0
U89508,N64174,0
U89510,N61022,0
U89510,N52122,0
U89510,N21342,0
U89510,N20915,0
U89510,N19592,0
U89510,N35170,0
U89510,N59673,0
U89510,N18403,1
U89510,N1319,0
U89511,N2823,0
U89512,N26795,0
U89512,N52553,0
U89513,N41881,0
U89515,N16463,0
U89515,N881,0
U89522,N35729,0
U89523,N64851,0
U89523,N11721,0
U89528,N12028,0
U89528,N58363,1
U89528,N63970,0
U89529,N10602,0
U89529,N7128,0
U89529,N6926,1
U89529,N27143,1
U89529,N7328,0
U89529,N33981,0
U89529,N3491,0
U89529,N3580,1
U89529,N7128,0
U89529,N60374,0
U89529,N27845,0
U89529,N51185,0
U89529,N37394,0
U89529,N59852,0
U89529,N18870,0
U89529,N24272,1
U89529,N6658,0
U89529,N36752,0
U89529,N1034,0
U89529,N39342,0
U89529,N49279,0
U89529,N17482,0
U89529,N29128,0
U89529,N5288,0
U89529,N43309,0
U89529,N13575,0
U89529,N12800,0
U89529,N44516,0
U89529,N53585,0
U89529,N19444,1
U89529,N11817,0
U89529,N54489,0
U89529,N30215,0
U89529,N19423,0
U89529,N55689,0
U89529,N57957,0
U89529,N30518,0
U89529,N22880,0
U89529,N64968,0
U89529,N39269,0
U89529,N34876,0
U89529,N33005,1
U89529,N22417,0
U89529,N20576,0
U89529,N35047,0
U89529,N21420,0
U89529,N47098,0
U89529,N6578,0
U89529,N7670,0
U89529,N38779,0
U89529,N45523,1
U89529,N23446,1
U89529,N38697,0
U89532,N55689,0
U89532,N24157,0
U89532,N22457,0
U8954,N17586,0
U8954,N14592,0
U8954,N11817,0
U8954,N42977,0
U8954,N59385,0
U8954,N47061,1
U8954,N64734,0
U89540,N62360,0
U89540,N40109,0
U89543,N18870,0
U89546,N45270,0
U89546,N1539,0
U89548,N15279,0
U89548,N12731,0
U8955,N24550,0
U8955,N61408,1
U8955,N22407,0
U8955,N36436,0
U89552,N55689,0
U89552,N52122,0
U89552,N38490,0
U89552,N33619,0
U89552,N6916,0
U89552,N6837,0
U89553,N50011,0
U89556,N31978,0
U89556,N49279,1
U89556,N49685,0
U89556,N53585,0
U89556,N3344,0
U89557,N27845,0
U89557,N41934,0
U8956,N49685,0
U89560,N32791,0
U89560,N20811,0
U89561,N49279,0
U89561,N9349,0
U89562,N39115,0
U89562,N49685,0
U89562,N45561,0
U89562,N64252,0
U89563,N9271,1
U89563,N19249,1
U89563,N45260,1
U89563,N54055,0
U89563,N62128,0
U89563,N12731,1
U89563,N20495,0
U89564,N16096,0
U89564,N14592,0
